######################################################################
#
# 	CONDITIONS OF USE
# ____________________________________________________________________
# 
# 
# The files are freely available for download and use on the condition 
# that APNIC will not be held responsible for any loss or damage 
# arising from the use of the information contained in these reports.
# 
# APNIC endeavours to the best of its ability to ensure the accuracy 
# of these reports; however, APNIC makes no guarantee in this regard.
# 
# In particular, it should be noted that these reports seek to 
# indicate where resources were first allocated or assigned. It is not
# intended that these reports be considered as an authoritative 
# statement of the location in which any specific resource may 
# currently be in use.
# 
# For more information see: 
#
#       http://www.apnic.net/db/rir-stats-format.html
# or
#	ftp://ftp.apnic.net/pub/apnic/stats/apnic/README.TXT
#
######################################################################
#
2|apnic|20200731|65776|19830613|20200730|+1000
apnic|AU|asn|38038|1|20200702|allocated
apnic|IN|asn|38039|1|20060530|allocated
apnic|TH|asn|38040|1|20060530|allocated
apnic|CN|asn|38041|1|20200709|allocated
apnic|JP|asn|38043|1|20060531|allocated
apnic|MY|asn|38044|1|20060531|allocated
apnic|TW|asn|38045|1|20060601|allocated
apnic|AU|asn|38046|1|20060602|allocated
apnic|AU|asn|38048|1|20060602|allocated
apnic|AU|asn|38049|1|20060602|allocated
apnic|AU|asn|38050|1|20060605|allocated
apnic|MN|asn|38051|1|20060607|allocated
apnic|NZ|asn|38052|1|20060608|allocated
apnic|IN|asn|38053|1|20090918|allocated
apnic|BD|asn|38054|1|20060608|allocated
apnic|SG|asn|38055|1|20060608|allocated
apnic|HK|asn|38056|1|20060609|allocated
apnic|CN|asn|38057|1|20150831|allocated
apnic|IN|asn|38058|1|20060613|allocated
apnic|TW|asn|38059|1|20060613|allocated
apnic|ID|asn|38060|1|20060613|allocated
apnic|AU|asn|38061|1|20060614|allocated
apnic|AU|asn|38062|1|20060615|allocated
apnic|NZ|asn|38064|1|20080725|allocated
apnic|NZ|asn|38065|1|20060615|allocated
apnic|AU|asn|38066|1|20090507|allocated
apnic|BD|asn|38067|1|20060616|allocated
apnic|AU|asn|38068|1|20100222|allocated
apnic|BD|asn|38069|1|20060619|allocated
apnic|BD|asn|38071|1|20060623|allocated
apnic|IN|asn|38072|1|20060627|allocated
apnic|AU|asn|38075|1|20060629|allocated
apnic|AU|asn|38076|1|20060630|allocated
apnic|TL|asn|38077|1|20060630|allocated
apnic|AU|asn|38078|1|20070705|allocated
apnic|NZ|asn|38079|1|20060704|allocated
apnic|JP|asn|38080|1|20060706|allocated
apnic|TH|asn|38081|2|20060706|allocated
apnic|AU|asn|38083|1|20060707|allocated
apnic|AU|asn|38084|1|20060707|allocated
apnic|AU|asn|38085|1|20060707|allocated
apnic|KR|asn|38086|50|20060707|allocated
apnic|BD|asn|38138|1|20060711|allocated
apnic|IN|asn|38139|1|20060711|allocated
apnic|NZ|asn|38140|1|20060711|allocated
apnic|ID|asn|38141|25|20060712|allocated
apnic|HK|asn|38166|1|20060712|allocated
apnic|AU|asn|38167|1|20100505|allocated
apnic|TH|asn|38168|1|20060713|allocated
apnic|AU|asn|38169|1|20060714|allocated
apnic|AU|asn|38170|1|20060714|allocated
apnic|ID|asn|38171|1|20060714|allocated
apnic|AU|asn|38172|1|20060714|allocated
apnic|IN|asn|38174|1|20060717|allocated
apnic|HK|asn|38176|1|20060719|allocated
apnic|HK|asn|38177|1|20060720|allocated
apnic|NZ|asn|38178|1|20060724|allocated
apnic|PH|asn|38180|1|20060725|allocated
apnic|SG|asn|38181|1|20060725|allocated
apnic|MY|asn|38182|1|20060725|allocated
apnic|PH|asn|38183|1|20060725|allocated
apnic|TH|asn|38184|1|20060726|allocated
apnic|IN|asn|38185|1|20060726|allocated
apnic|HK|asn|38186|1|20060726|allocated
apnic|TW|asn|38187|1|20100407|allocated
apnic|IN|asn|38188|1|20060727|allocated
apnic|NZ|asn|38189|1|20060728|allocated
apnic|NZ|asn|38190|1|20060731|allocated
apnic|IN|asn|38191|1|20060731|allocated
apnic|BD|asn|38192|1|20060731|allocated
apnic|PK|asn|38193|1|20060802|allocated
apnic|AU|asn|38195|1|20060809|allocated
apnic|PK|asn|38196|1|20060810|allocated
apnic|HK|asn|38197|1|20060811|allocated
apnic|TO|asn|38198|1|20060811|allocated
apnic|MY|asn|38199|1|20060814|allocated
apnic|BD|asn|38200|1|20060814|allocated
apnic|TO|asn|38201|1|20060816|allocated
apnic|ID|asn|38202|1|20100618|allocated
apnic|BD|asn|38203|1|20060817|allocated
apnic|IN|asn|38204|1|20060818|allocated
apnic|IN|asn|38205|1|20091005|allocated
apnic|IN|asn|38207|1|20060828|allocated
apnic|KH|asn|38209|1|20060830|allocated
apnic|BD|asn|38210|1|20060830|allocated
apnic|ID|asn|38211|1|20060830|allocated
apnic|BD|asn|38212|1|20131121|allocated
apnic|SG|asn|38213|1|20060831|allocated
apnic|AU|asn|38214|1|20060905|allocated
apnic|AU|asn|38216|1|20100223|allocated
apnic|NP|asn|38217|1|20060912|allocated
apnic|MN|asn|38218|1|20060913|allocated
apnic|IN|asn|38219|1|20060913|allocated
apnic|AU|asn|38220|1|20060913|allocated
apnic|TH|asn|38223|1|20060914|allocated
apnic|IN|asn|38224|1|20060915|allocated
apnic|AU|asn|38225|1|20060922|allocated
apnic|HK|asn|38226|1|20070924|allocated
apnic|WS|asn|38227|1|20070924|allocated
apnic|TH|asn|38228|1|20060925|allocated
apnic|LK|asn|38229|1|20060926|allocated
apnic|TH|asn|38231|1|20060929|allocated
apnic|AU|asn|38232|1|20071001|allocated
apnic|IN|asn|38233|1|20091203|allocated
apnic|NF|asn|38234|1|20060929|allocated
apnic|KH|asn|38235|1|20060929|allocated
apnic|AU|asn|38236|1|20100608|allocated
apnic|CN|asn|38238|1|20100514|allocated
apnic|TH|asn|38239|1|20061002|allocated
apnic|IN|asn|38241|1|20061002|allocated
apnic|AU|asn|38242|1|20061002|allocated
apnic|NZ|asn|38243|1|20061003|allocated
apnic|VN|asn|38244|10|20061004|allocated
apnic|BD|asn|38256|1|20061009|allocated
apnic|AU|asn|38257|1|20100728|allocated
apnic|SG|asn|38258|1|20061009|allocated
apnic|BD|asn|38259|1|20061012|allocated
apnic|AU|asn|38260|1|20061013|allocated
apnic|IN|asn|38261|1|20061016|allocated
apnic|PH|asn|38262|1|20061016|allocated
apnic|AU|asn|38263|1|20061016|allocated
apnic|PK|asn|38264|1|20061017|allocated
apnic|TH|asn|38265|1|20061017|allocated
apnic|IN|asn|38266|1|20061017|allocated
apnic|BD|asn|38267|1|20130621|allocated
apnic|PH|asn|38268|1|20071018|allocated
apnic|AU|asn|38269|1|20061017|allocated
apnic|CN|asn|38270|1|20061017|allocated
apnic|IN|asn|38271|1|20090107|allocated
apnic|MN|asn|38273|1|20061102|allocated
apnic|ID|asn|38274|1|20061102|allocated
apnic|IN|asn|38275|1|20090107|allocated
apnic|AU|asn|38276|1|20061103|allocated
apnic|HK|asn|38277|1|20061106|allocated
apnic|MY|asn|38278|1|20061108|allocated
apnic|PH|asn|38279|1|20061108|allocated
apnic|AU|asn|38280|1|20061113|allocated
apnic|CN|asn|38283|1|20061114|allocated
apnic|AU|asn|38284|1|20091001|allocated
apnic|AU|asn|38285|1|20061115|allocated
apnic|KH|asn|38286|1|20061116|allocated
apnic|AU|asn|38287|1|20061117|allocated
apnic|AU|asn|38288|1|20090402|allocated
apnic|AU|asn|38289|1|20061121|allocated
apnic|NZ|asn|38290|1|20061127|allocated
apnic|PH|asn|38291|1|20061130|allocated
apnic|NZ|asn|38292|1|20061130|allocated
apnic|TH|asn|38293|1|20061205|allocated
apnic|NZ|asn|38294|1|20061205|allocated
apnic|AU|asn|38295|1|20061206|allocated
apnic|TH|asn|38296|1|20061207|allocated
apnic|TH|asn|38297|1|20061207|allocated
apnic|AU|asn|38298|1|20061207|allocated
apnic|NZ|asn|38299|1|20061208|allocated
apnic|NZ|asn|38300|1|20061212|allocated
apnic|PH|asn|38301|1|20061213|allocated
apnic|AU|asn|38302|1|20061214|allocated
apnic|BD|asn|38303|1|20160518|allocated
apnic|PH|asn|38304|1|20061214|allocated
apnic|NZ|asn|38305|1|20061215|allocated
apnic|IN|asn|38306|1|20061215|allocated
apnic|AU|asn|38307|1|20080804|allocated
apnic|AU|asn|38309|1|20061218|allocated
apnic|IN|asn|38310|1|20061219|allocated
apnic|AU|asn|38311|1|20061220|allocated
apnic|IN|asn|38312|1|20061220|allocated
apnic|BD|asn|38313|1|20061221|allocated
apnic|IN|asn|38314|1|20061221|allocated
apnic|BD|asn|38315|1|20061221|allocated
apnic|SG|asn|38316|1|20080605|allocated
apnic|AU|asn|38317|1|20061222|allocated
apnic|AU|asn|38318|1|20061222|allocated
apnic|NZ|asn|38319|1|20061227|allocated
apnic|ID|asn|38320|1|20061229|allocated
apnic|SG|asn|38321|1|20070104|allocated
apnic|MY|asn|38322|1|20070105|allocated
apnic|SG|asn|38325|1|20070112|allocated
apnic|TH|asn|38326|1|20070117|allocated
apnic|AU|asn|38327|1|20070122|allocated
apnic|TH|asn|38328|1|20070122|allocated
apnic|NZ|asn|38329|1|20070123|allocated
apnic|AU|asn|38330|1|20070123|allocated
apnic|ID|asn|38331|1|20070124|allocated
apnic|AU|asn|38332|1|20100326|allocated
apnic|AU|asn|38333|1|20070124|allocated
apnic|PH|asn|38334|1|20070125|allocated
apnic|CN|asn|38335|50|20070125|allocated
apnic|TW|asn|38385|1|20070129|allocated
apnic|SG|asn|38386|1|20070130|allocated
apnic|KR|asn|38387|50|20070130|allocated
apnic|NZ|asn|38437|1|20070201|allocated
apnic|AU|asn|38438|1|20070206|allocated
apnic|NZ|asn|38441|1|20070208|allocated
apnic|FJ|asn|38442|1|20070208|allocated
apnic|TH|asn|38443|1|20070208|allocated
apnic|TH|asn|38444|1|20070209|allocated
apnic|PH|asn|38445|1|20070209|allocated
apnic|AU|asn|38447|1|20070212|allocated
apnic|TH|asn|38448|1|20070212|allocated
apnic|TH|asn|38450|1|20070214|allocated
apnic|NZ|asn|38451|1|20070214|allocated
apnic|HK|asn|38452|1|20070215|allocated
apnic|MN|asn|38454|1|20140424|allocated
apnic|AU|asn|38455|1|20070219|allocated
apnic|AU|asn|38456|1|20070220|allocated
apnic|IN|asn|38457|1|20070220|allocated
apnic|AU|asn|38458|1|20070220|allocated
apnic|PH|asn|38460|1|20070221|allocated
apnic|IN|asn|38461|1|20070222|allocated
apnic|JP|asn|38462|1|20070223|allocated
apnic|PH|asn|38463|1|20070226|allocated
apnic|AU|asn|38465|1|20070227|allocated
apnic|MY|asn|38466|1|20070227|allocated
apnic|PH|asn|38467|1|20070301|allocated
apnic|IN|asn|38468|1|20070301|allocated
apnic|HK|asn|38469|1|20070305|allocated
apnic|AU|asn|38470|1|20070305|allocated
apnic|PH|asn|38471|1|20070306|allocated
apnic|AU|asn|38472|1|20070306|allocated
apnic|NZ|asn|38473|1|20070306|allocated
apnic|AU|asn|38474|1|20070307|allocated
apnic|HK|asn|38475|1|20070309|allocated
apnic|IN|asn|38476|1|20080314|allocated
apnic|NZ|asn|38477|1|20070314|allocated
apnic|HK|asn|38478|1|20070316|allocated
apnic|NZ|asn|38479|1|20070316|allocated
apnic|AU|asn|38480|1|20100604|allocated
apnic|SG|asn|38481|1|20070316|allocated
apnic|ID|asn|38482|1|20070316|allocated
apnic|PH|asn|38483|1|20070316|allocated
apnic|AU|asn|38484|1|20070316|allocated
apnic|NZ|asn|38485|1|20070316|allocated
apnic|HK|asn|38486|1|20070319|allocated
apnic|AU|asn|38487|1|20070319|allocated
apnic|PK|asn|38488|1|20070320|allocated
apnic|SG|asn|38489|1|20070321|allocated
apnic|ID|asn|38490|1|20070321|allocated
apnic|PH|asn|38491|1|20070323|allocated
apnic|NZ|asn|38492|1|20070326|allocated
apnic|BD|asn|38493|1|20070326|allocated
apnic|ID|asn|38494|1|20070326|allocated
apnic|AU|asn|38495|1|20070328|allocated
apnic|ID|asn|38496|32|20070328|allocated
apnic|LA|asn|38528|1|20070328|allocated
apnic|IN|asn|38529|1|20070328|allocated
apnic|HK|asn|38531|1|20070330|allocated
apnic|SG|asn|38532|1|20070330|allocated
apnic|NP|asn|38533|1|20070402|allocated
apnic|AU|asn|38534|1|20070412|allocated
apnic|IN|asn|38536|1|20070412|allocated
apnic|IN|asn|38538|1|20070416|allocated
apnic|PH|asn|38539|1|20070416|allocated
apnic|AU|asn|38541|1|20070418|allocated
apnic|TH|asn|38543|1|20070418|allocated
apnic|AU|asn|38544|1|20090701|allocated
apnic|SG|asn|38545|1|20070419|allocated
apnic|IN|asn|38546|1|20070420|allocated
apnic|PK|asn|38547|1|20070423|allocated
apnic|AU|asn|38549|1|20070426|allocated
apnic|TH|asn|38550|1|20070426|allocated
apnic|AU|asn|38551|1|20070426|allocated
apnic|PH|asn|38553|1|20070426|allocated
apnic|TH|asn|38554|1|20070430|allocated
apnic|BD|asn|38555|1|20070430|allocated
apnic|BD|asn|38556|1|20070430|allocated
apnic|IN|asn|38557|1|20070430|allocated
apnic|AU|asn|38559|1|20070508|allocated
apnic|NZ|asn|38560|1|20070508|allocated
apnic|AU|asn|38561|1|20070509|allocated
apnic|BD|asn|38562|1|20070509|allocated
apnic|CN|asn|38564|1|20070514|allocated
apnic|NP|asn|38565|1|20070515|allocated
apnic|TH|asn|38566|1|20070517|allocated
apnic|ID|asn|38567|1|20070517|allocated
apnic|NZ|asn|38568|1|20070517|allocated
apnic|ID|asn|38569|1|20070518|allocated
apnic|AU|asn|38570|1|20070521|allocated
apnic|IN|asn|38571|1|20070521|allocated
apnic|AU|asn|38572|1|20070522|allocated
apnic|IN|asn|38573|1|20070522|allocated
apnic|HK|asn|38574|1|20070523|allocated
apnic|PH|asn|38575|1|20070523|allocated
apnic|PH|asn|38577|1|20070524|allocated
apnic|HK|asn|38578|1|20070529|allocated
apnic|HK|asn|38580|1|20090921|allocated
apnic|PH|asn|38581|1|20070607|allocated
apnic|AU|asn|38582|1|20070608|allocated
apnic|AU|asn|38583|1|20070608|allocated
apnic|PK|asn|38584|1|20070608|allocated
apnic|CN|asn|38585|1|20070608|allocated
apnic|NZ|asn|38586|1|20151127|allocated
apnic|CN|asn|38587|1|20070612|allocated
apnic|TH|asn|38589|1|20070613|allocated
apnic|NZ|asn|38590|1|20070613|allocated
apnic|HK|asn|38591|1|20070614|allocated
apnic|BD|asn|38592|1|20070614|allocated
apnic|AU|asn|38593|1|20070615|allocated
apnic|IN|asn|38594|1|20070619|allocated
apnic|AU|asn|38595|1|20151126|allocated
apnic|IN|asn|38596|1|20070621|allocated
apnic|AU|asn|38597|1|20100223|allocated
apnic|AU|asn|38598|1|20070622|allocated
apnic|TH|asn|38599|1|20070625|allocated
apnic|KH|asn|38600|1|20070626|allocated
apnic|TH|asn|38601|1|20070627|allocated
apnic|HK|asn|38603|1|20070629|allocated
apnic|NZ|asn|38605|1|20070705|allocated
apnic|PH|asn|38606|1|20070706|allocated
apnic|KH|asn|38608|1|20070709|allocated
apnic|PH|asn|38609|1|20130829|allocated
apnic|JP|asn|38610|1|20070716|allocated
apnic|AU|asn|38611|1|20070717|allocated
apnic|HK|asn|38612|1|20070718|allocated
apnic|BD|asn|38614|1|20070719|allocated
apnic|IN|asn|38615|1|20120619|allocated
apnic|PK|asn|38616|1|20070720|allocated
apnic|IN|asn|38617|1|20070723|allocated
apnic|TH|asn|38618|1|20070725|allocated
apnic|SG|asn|38621|1|20070801|allocated
apnic|AU|asn|38622|1|20070801|allocated
apnic|KH|asn|38623|1|20070806|allocated
apnic|NZ|asn|38624|1|20070806|allocated
apnic|IN|asn|38625|1|20070806|allocated
apnic|NZ|asn|38626|1|20070807|allocated
apnic|JP|asn|38627|30|20070820|allocated
apnic|HK|asn|38658|1|20070822|allocated
apnic|AU|asn|38659|1|20070824|allocated
apnic|KR|asn|38660|50|20070824|allocated
apnic|PK|asn|38710|1|20070824|allocated
apnic|NZ|asn|38711|1|20070827|allocated
apnic|BD|asn|38712|1|20070827|allocated
apnic|PK|asn|38713|1|20070827|allocated
apnic|AU|asn|38714|1|20070828|allocated
apnic|JP|asn|38715|1|20070829|allocated
apnic|AU|asn|38716|1|20070830|allocated
apnic|TH|asn|38718|1|20070831|allocated
apnic|AU|asn|38719|1|20070831|allocated
apnic|IN|asn|38720|1|20070906|allocated
apnic|PH|asn|38722|1|20091007|allocated
apnic|AU|asn|38724|1|20070914|allocated
apnic|VN|asn|38725|15|20070914|allocated
apnic|BT|asn|38740|1|20070917|allocated
apnic|PH|asn|38741|1|20070917|allocated
apnic|AF|asn|38742|1|20070917|allocated
apnic|IN|asn|38743|1|20070917|allocated
apnic|BD|asn|38744|1|20070918|allocated
apnic|IN|asn|38746|1|20070919|allocated
apnic|NZ|asn|38748|1|20070928|allocated
apnic|AU|asn|38749|1|20070928|allocated
apnic|ID|asn|38750|40|20070928|allocated
apnic|AU|asn|38790|1|20071001|allocated
apnic|AU|asn|38791|1|20071001|allocated
apnic|MY|asn|38792|1|20071004|allocated
apnic|NZ|asn|38793|1|20071004|allocated
apnic|TH|asn|38794|1|20071004|allocated
apnic|AU|asn|38795|1|20091102|allocated
apnic|AU|asn|38796|1|20071005|allocated
apnic|TW|asn|38797|1|20071005|allocated
apnic|SG|asn|38798|1|20071008|allocated
apnic|IN|asn|38799|1|20071008|allocated
apnic|WS|asn|38800|1|20071009|allocated
apnic|SG|asn|38801|1|20071010|allocated
apnic|HK|asn|38802|1|20071011|allocated
apnic|AU|asn|38803|1|20071012|allocated
apnic|AU|asn|38804|1|20071012|allocated
apnic|MN|asn|38805|1|20071015|allocated
apnic|IN|asn|38806|2|20071016|allocated
apnic|PK|asn|38808|1|20071016|allocated
apnic|AU|asn|38809|1|20071018|allocated
apnic|IN|asn|38810|1|20071018|allocated
apnic|PH|asn|38811|1|20071022|allocated
apnic|AU|asn|38812|1|20071023|allocated
apnic|AU|asn|38813|1|20071023|allocated
apnic|HK|asn|38814|1|20071024|allocated
apnic|TH|asn|38815|1|20071024|allocated
apnic|NL|asn|38816|1|20090729|allocated
apnic|AU|asn|38817|1|20071024|allocated
apnic|MN|asn|38818|1|20091001|allocated
apnic|HK|asn|38819|1|20071025|allocated
apnic|TH|asn|38820|1|20071026|allocated
apnic|PH|asn|38822|1|20071126|allocated
apnic|PH|asn|38823|1|20071127|allocated
apnic|AU|asn|38825|1|20071130|allocated
apnic|AU|asn|38826|1|20071130|allocated
apnic|NZ|asn|38827|1|20071130|allocated
apnic|AU|asn|38829|1|20071204|allocated
apnic|AU|asn|38830|1|20071204|allocated
apnic|AU|asn|38831|2|20071204|allocated
apnic|NZ|asn|38833|1|20071205|allocated
apnic|CN|asn|38834|1|20071206|allocated
apnic|AU|asn|38835|1|20071206|allocated
apnic|AU|asn|38836|1|20071212|allocated
apnic|TW|asn|38837|20|20071213|allocated
apnic|IN|asn|38857|1|20071214|allocated
apnic|AU|asn|38858|1|20071218|allocated
apnic|AU|asn|38859|1|20071221|allocated
apnic|SG|asn|38860|1|20071224|allocated
apnic|SG|asn|38861|1|20071227|allocated
apnic|SG|asn|38862|1|20071227|allocated
apnic|AU|asn|38863|1|20071231|allocated
apnic|HK|asn|38864|1|20080102|allocated
apnic|SG|asn|38865|1|20080102|allocated
apnic|HK|asn|38866|1|20080102|allocated
apnic|PH|asn|38867|1|20080108|allocated
apnic|MY|asn|38868|1|20080108|allocated
apnic|MN|asn|38869|1|20080109|allocated
apnic|HK|asn|38870|1|20091007|allocated
apnic|HK|asn|38871|1|20100430|allocated
apnic|IN|asn|38872|1|20080110|allocated
apnic|HK|asn|38873|1|20080111|allocated
apnic|IN|asn|38874|1|20080114|allocated
apnic|FM|asn|38875|1|20100225|allocated
apnic|AU|asn|38876|1|20080116|allocated
apnic|AU|asn|38877|1|20080116|allocated
apnic|AU|asn|38880|1|20080118|allocated
apnic|NZ|asn|38881|1|20080121|allocated
apnic|AU|asn|38882|1|20080122|allocated
apnic|AU|asn|38883|1|20080123|allocated
apnic|AU|asn|38884|1|20080123|allocated
apnic|PH|asn|38885|1|20080123|allocated
apnic|TH|asn|38886|1|20080124|allocated
apnic|AU|asn|38887|1|20080125|allocated
apnic|TH|asn|38888|1|20080125|allocated
apnic|TH|asn|38889|1|20080125|allocated
apnic|MY|asn|38891|1|20080130|allocated
apnic|AU|asn|38892|1|20080131|allocated
apnic|AU|asn|38894|1|20080201|allocated
apnic|JP|asn|38895|1|20080206|allocated
apnic|ID|asn|38896|1|20080208|allocated
apnic|TH|asn|38899|1|20080212|allocated
apnic|NZ|asn|38900|1|20080212|allocated
apnic|KH|asn|38901|1|20080212|allocated
apnic|IN|asn|38902|1|20080213|allocated
apnic|AU|asn|38903|1|20080215|allocated
apnic|AU|asn|38905|1|20080219|allocated
apnic|NZ|asn|38906|1|20080220|allocated
apnic|PH|asn|38909|1|20080221|allocated
apnic|JP|asn|38910|1|20080222|allocated
apnic|AU|asn|38911|1|20080225|allocated
apnic|AU|asn|42382|1|20070213|allocated
apnic|CN|asn|45056|60|20080201|allocated
apnic|NZ|asn|45116|1|20080225|allocated
apnic|IN|asn|45117|1|20080226|allocated
apnic|AU|asn|45118|1|20080226|allocated
apnic|IN|asn|45119|1|20080226|allocated
apnic|CN|asn|45120|1|20080227|allocated
apnic|MY|asn|45121|1|20080227|allocated
apnic|TW|asn|45125|1|20080228|allocated
apnic|PH|asn|45126|1|20080228|allocated
apnic|PK|asn|45127|1|20080228|allocated
apnic|AU|asn|45128|1|20090527|allocated
apnic|NZ|asn|45131|1|20080304|allocated
apnic|SG|asn|45133|1|20080305|allocated
apnic|TH|asn|45134|1|20080305|allocated
apnic|NZ|asn|45135|1|20080305|allocated
apnic|HK|asn|45136|1|20080306|allocated
apnic|NZ|asn|45138|1|20080307|allocated
apnic|SG|asn|45139|1|20080307|allocated
apnic|NZ|asn|45140|1|20080307|allocated
apnic|TH|asn|45142|1|20080311|allocated
apnic|SG|asn|45143|1|20080311|allocated
apnic|MY|asn|45144|1|20100510|allocated
apnic|AU|asn|45145|1|20080312|allocated
apnic|ID|asn|45146|2|20080313|allocated
apnic|IN|asn|45148|1|20080313|allocated
apnic|IN|asn|45150|1|20080317|allocated
apnic|AU|asn|45152|1|20080317|allocated
apnic|IN|asn|45153|1|20080317|allocated
apnic|IN|asn|45154|1|20090527|allocated
apnic|PH|asn|45155|1|20080319|allocated
apnic|PH|asn|45156|1|20080319|allocated
apnic|NP|asn|45157|1|20080319|allocated
apnic|AU|asn|45158|1|20080320|allocated
apnic|SG|asn|45159|1|20080320|allocated
apnic|AU|asn|45160|1|20080320|allocated
apnic|IN|asn|45161|1|20110920|allocated
apnic|AU|asn|45162|1|20080327|allocated
apnic|AU|asn|45163|1|20080327|allocated
apnic|NZ|asn|45164|1|20080327|allocated
apnic|HK|asn|45165|1|20110624|allocated
apnic|SG|asn|45166|1|20100225|allocated
apnic|AU|asn|45167|1|20080328|allocated
apnic|NF|asn|45168|1|20080401|allocated
apnic|NP|asn|45170|1|20080403|allocated
apnic|AU|asn|45171|1|20080404|allocated
apnic|NZ|asn|45172|1|20080404|allocated
apnic|TH|asn|45173|1|20080404|allocated
apnic|AU|asn|45175|1|20080407|allocated
apnic|BD|asn|45176|1|20080407|allocated
apnic|NZ|asn|45177|1|20080407|allocated
apnic|AF|asn|45178|1|20080414|allocated
apnic|NZ|asn|45179|1|20080415|allocated
apnic|MY|asn|45182|1|20080416|allocated
apnic|IN|asn|45184|1|20080418|allocated
apnic|AU|asn|45186|1|20080418|allocated
apnic|HK|asn|45187|1|20141218|allocated
apnic|AU|asn|45188|1|20080421|allocated
apnic|IN|asn|45189|1|20080422|allocated
apnic|NZ|asn|45190|1|20080423|allocated
apnic|NZ|asn|45191|1|20080423|allocated
apnic|AU|asn|45192|1|20080424|allocated
apnic|FM|asn|45193|1|20100226|allocated
apnic|IN|asn|45194|1|20080428|allocated
apnic|PK|asn|45195|1|20080428|allocated
apnic|TH|asn|45197|1|20080430|allocated
apnic|AU|asn|45198|1|20080501|allocated
apnic|TH|asn|45199|2|20080506|allocated
apnic|AU|asn|45201|1|20080506|allocated
apnic|IN|asn|45202|1|20080507|allocated
apnic|MN|asn|45204|1|20090831|allocated
apnic|IN|asn|45205|1|20080507|allocated
apnic|AU|asn|45206|1|20080508|allocated
apnic|AU|asn|45207|1|20080508|allocated
apnic|IN|asn|45208|1|20080508|allocated
apnic|PH|asn|45209|1|20080512|allocated
apnic|IN|asn|45210|1|20080512|allocated
apnic|AU|asn|45211|1|20080513|allocated
apnic|AU|asn|45212|1|20080514|allocated
apnic|AU|asn|45213|1|20080514|allocated
apnic|AU|asn|45214|1|20080515|allocated
apnic|NZ|asn|45215|1|20080519|allocated
apnic|JP|asn|45217|1|20080522|allocated
apnic|PH|asn|45218|1|20080522|allocated
apnic|IN|asn|45219|1|20080522|allocated
apnic|MY|asn|45220|1|20080522|allocated
apnic|PH|asn|45221|1|20090828|allocated
apnic|NZ|asn|45222|1|20080523|allocated
apnic|TH|asn|45223|1|20080603|allocated
apnic|LK|asn|45224|1|20080604|allocated
apnic|AU|asn|45226|1|20080605|allocated
apnic|SG|asn|45227|1|20080606|allocated
apnic|AU|asn|45228|1|20080606|allocated
apnic|TH|asn|45229|1|20080610|allocated
apnic|NZ|asn|45230|1|20100810|allocated
apnic|IN|asn|45232|1|20080616|allocated
apnic|SG|asn|45234|1|20080619|allocated
apnic|IN|asn|45235|1|20080619|allocated
apnic|MN|asn|45237|1|20080623|allocated
apnic|ID|asn|45239|1|20080623|allocated
apnic|AU|asn|45240|1|20080623|allocated
apnic|SG|asn|45241|1|20080626|allocated
apnic|IN|asn|45243|1|20080627|allocated
apnic|SG|asn|45244|1|20080627|allocated
apnic|BD|asn|45245|1|20080630|allocated
apnic|PK|asn|45246|1|20080701|allocated
apnic|HK|asn|45247|1|20080702|allocated
apnic|TH|asn|45248|1|20080703|allocated
apnic|NZ|asn|45249|1|20080704|allocated
apnic|TW|asn|45250|1|20080704|allocated
apnic|AU|asn|45251|1|20080707|allocated
apnic|PK|asn|45252|1|20080708|allocated
apnic|TH|asn|45254|1|20080710|allocated
apnic|TH|asn|45255|1|20080710|allocated
apnic|CN|asn|45256|1|20080710|allocated
apnic|BN|asn|45259|1|20080711|allocated
apnic|AU|asn|45261|1|20080711|allocated
apnic|HK|asn|45263|1|20080715|allocated
apnic|IN|asn|45264|1|20080715|allocated
apnic|TH|asn|45265|1|20080716|allocated
apnic|NZ|asn|45267|1|20080716|allocated
apnic|BD|asn|45268|1|20080716|allocated
apnic|AU|asn|45269|1|20080717|allocated
apnic|AU|asn|45270|1|20100816|allocated
apnic|IN|asn|45271|1|20080718|allocated
apnic|IN|asn|45272|1|20080718|allocated
apnic|BD|asn|45273|1|20080720|allocated
apnic|NP|asn|45274|1|20080721|allocated
apnic|CN|asn|45275|1|20080721|allocated
apnic|BD|asn|45276|1|20080721|allocated
apnic|AU|asn|45277|1|20080722|allocated
apnic|AU|asn|45278|1|20080722|allocated
apnic|NZ|asn|45279|1|20080722|allocated
apnic|NZ|asn|45280|1|20080724|allocated
apnic|BD|asn|45282|1|20080724|allocated
apnic|IN|asn|45284|1|20080724|allocated
apnic|NZ|asn|45285|1|20080725|allocated
apnic|ID|asn|45286|40|20080728|allocated
apnic|BD|asn|45326|1|20080728|allocated
apnic|HK|asn|45327|1|20080729|allocated
apnic|TH|asn|45328|1|20080729|allocated
apnic|PH|asn|45330|1|20080729|allocated
apnic|MY|asn|45331|1|20080730|allocated
apnic|AU|asn|45333|1|20080731|allocated
apnic|IN|asn|45334|1|20080731|allocated
apnic|IN|asn|45335|1|20080801|allocated
apnic|IN|asn|45337|1|20080805|allocated
apnic|LK|asn|45338|1|20080806|allocated
apnic|IN|asn|45340|1|20080807|allocated
apnic|AU|asn|45341|1|20080808|allocated
apnic|SG|asn|45342|1|20080808|allocated
